# one hour of 5Hz jitter data
# from 24-hour data set generated 13apr2017 by tamz
# t,dq0,dq1,dq2,dq3
1682.2,1.00000012702553,-5.22084392924702e-06,2.65834545414012e-06,1.28467404670457e-06
1682.4,1.00000012702529,-5.29733965891083e-06,2.58835300067511e-06,1.30338947863101e-06
1682.6,1.00000012702499,-5.36417498371577e-06,2.58250293471568e-06,1.2716585866962e-06
1682.8,1.00000012702538,-5.31006502658971e-06,2.53966544417478e-06,1.27422268893923e-06
1683,1.00000012702555,-5.30553835449265e-06,2.45778858328285e-06,1.32041593731147e-06
1683.2,1.00000012702561,-5.2977837628242e-06,2.43542573993838e-06,1.34687747212203e-06
1683.4,1.0000001270261,-5.21037714371064e-06,2.3783273282868e-06,1.42763058841311e-06
1683.6,1.00000012702612,-5.20987730690155e-06,2.2990799826289e-06,1.53973630222931e-06
1683.8,1.00000012702599,-5.22620958280737e-06,2.2851874322341e-06,1.58806038058623e-06
1684,1.00000012702634,-5.16383963345551e-06,2.24083043447523e-06,1.63503211702415e-06
1684.2,1.00000012702651,-5.14669346867672e-06,2.17698938340463e-06,1.67276693899265e-06
1684.4,1.00000012702688,-5.09052730078997e-06,2.16247729403068e-06,1.6366284067218e-06
1684.6,1.0000001270278,-4.93542654590989e-06,2.10781591599915e-06,1.62610397613089e-06
1684.8,1.00000012702848,-4.82252233298657e-06,2.03523198136907e-06,1.63808969481233e-06
1685,1.00000012702922,-4.69074073576256e-06,2.007741700321e-06,1.60182695559813e-06
1685.2,1.00000012703013,-4.51500129330755e-06,1.94950126286564e-06,1.6075863543269e-06
1685.4,1.00000012703065,-4.42019088326123e-06,1.88903313808747e-06,1.62479632946633e-06
1685.6,1.00000012703114,-4.32920314948852e-06,1.87418456854341e-06,1.5823612982413e-06
1685.8,1.00000012703185,-4.18827485381638e-06,1.83020044590768e-06,1.56318833587771e-06
1686,1.0000001270324,-4.07931014150768e-06,1.78840415986786e-06,1.54595071709396e-06
1686.2,1.00000012703308,-3.93683094856642e-06,1.77902101843735e-06,1.48779986062358e-06
1686.4,1.00000012703385,-3.7506975163323e-06,1.73849624541048e-06,1.49786776468264e-06
1686.6,1.00000012703431,-3.62535582877806e-06,1.69935009426345e-06,1.54647565914212e-06
1686.8,1.00000012703473,-3.50168620601773e-06,1.68972539975679e-06,1.57077008763884e-06
1687,1.00000012703508,-3.37547212279563e-06,1.66006426139537e-06,1.65460412489965e-06
1687.2,1.00000012703513,-3.32936665048498e-06,1.63302436089613e-06,1.74186612511562e-06
1687.4,1.00000012703528,-3.27461162696104e-06,1.61758739532572e-06,1.77352748105541e-06
1687.6,1.00000012703546,-3.20160915626231e-06,1.58095405390288e-06,1.83734725556217e-06
1687.8,1.00000012703554,-3.16356090509194e-06,1.54220131463878e-06,1.89195790759045e-06
1688,1.00000012703573,-3.10688866184301e-06,1.51441057458929e-06,1.90414576310693e-06
1688.2,1.00000012703584,-3.04445350908424e-06,1.47477735567419e-06,1.97688785538025e-06
1688.4,1.00000012703575,-3.03620255799435e-06,1.44744281395381e-06,2.05645851537872e-06
1688.6,1.00000012703571,-3.03370670721049e-06,1.43333187578934e-06,2.08594198514156e-06
1688.8,1.00000012703559,-3.04051775600403e-06,1.4171840951871e-06,2.14428624451674e-06
1689,1.00000012703542,-3.07749595248631e-06,1.41070352724718e-06,2.17592743968764e-06
1689.2,1.00000012703545,-3.09136653067841e-06,1.41352994553756e-06,2.14263768208434e-06
1689.4,1.00000012703548,-3.07245211329799e-06,1.42168857952471e-06,2.14887827162252e-06
1689.6,1.00000012703556,-3.03803660401097e-06,1.44019899300102e-06,2.14731471389479e-06
1689.8,1.00000012703578,-2.97782263523894e-06,1.45579723507053e-06,2.1199385193682e-06
1690,1.00000012703588,-2.90064586263e-06,1.48455799514266e-06,2.15715772061698e-06
1690.2,1.00000012703597,-2.82263345718729e-06,1.52719092226528e-06,2.19043784119299e-06
1690.4,1.00000012703613,-2.74403080204825e-06,1.57580900088383e-06,2.18154276029892e-06
1690.6,1.00000012703618,-2.66644340795805e-06,1.65013282348719e-06,2.19921735416378e-06
1690.8,1.00000012703632,-2.58182577252131e-06,1.73384026421267e-06,2.17341812167038e-06
1691,1.00000012703659,-2.48576893164404e-06,1.81491403546119e-06,2.09562931518387e-06
1691.2,1.00000012703679,-2.36478623673667e-06,1.91437593111132e-06,2.04840274976165e-06
1691.4,1.00000012703712,-2.20973438826936e-06,2.00543353125193e-06,1.97364620378726e-06
1691.6,1.00000012703747,-2.04488950104019e-06,2.09074794837311e-06,1.88330720854446e-06
1691.8,1.00000012703762,-1.86625514762666e-06,2.21381714091487e-06,1.84961657426208e-06
1692,1.00000012703778,-1.6643531404693e-06,2.33663963059016e-06,1.8005803234869e-06
1692.2,1.00000012703789,-1.48159255786845e-06,2.45538719005969e-06,1.73971923820432e-06
1692.4,1.00000012703781,-1.29931860009137e-06,2.59901189623296e-06,1.72541981830615e-06
1692.6,1.00000012703781,-1.09415328841851e-06,2.71109456737376e-06,1.69136504218903e-06
1692.8,1.00000012703779,-9.05782688836315e-07,2.81172909109145e-06,1.65137292108125e-06
1693,1.0000001270375,-7.00420404203816e-07,2.95965840725262e-06,1.6685987191678e-06
1693.2,1.00000012703721,-4.6134941125188e-07,3.09265479818757e-06,1.68398607646586e-06
1693.4,1.00000012703688,-2.57109374732396e-07,3.20953502522606e-06,1.70608047565107e-06
1693.6,1.00000012703628,-4.77072650386171e-08,3.36211920466331e-06,1.78006747362375e-06
1693.8,1.00000012703575,1.78628098416143e-07,3.48202943454765e-06,1.84149955720359e-06
1694,1.00000012703523,3.40436093695592e-07,3.58510040494864e-06,1.89837283880862e-06
1694.2,1.00000012703451,5.02736703286363e-07,3.71555362867898e-06,1.99076615683969e-06
1694.4,1.000000127034,6.8576961165679e-07,3.78267665435486e-06,2.06494688451131e-06
1694.6,1.0000001270336,8.06763160941457e-07,3.82144805004606e-06,2.14087217342146e-06
1694.8,1.00000012703296,9.3777397875295e-07,3.89164497940561e-06,2.256419690011e-06
1695,1.0000001270326,1.08676330637554e-06,3.89014398701967e-06,2.34967412104936e-06
1695.2,1.00000012703244,1.16019706247056e-06,3.86038876079922e-06,2.43244524112535e-06
1695.4,1.0000001270321,1.2470284510022e-06,3.85627155360252e-06,2.53150562983667e-06
1695.6,1.00000012703213,1.35139729324271e-06,3.76730422579213e-06,2.59892484263946e-06
1695.8,1.00000012703243,1.36962921704151e-06,3.65052311457684e-06,2.64140240013866e-06
1696,1.00000012703258,1.4105782587771e-06,3.55556223437595e-06,2.69241192829561e-06
1696.2,1.00000012703303,1.47803641772828e-06,3.37384217375877e-06,2.72093003403362e-06
1696.4,1.00000012703361,1.46889163736216e-06,3.18129992037466e-06,2.74417708440167e-06
1696.6,1.00000012703398,1.49400199292438e-06,3.02842810744053e-06,2.7690602038416e-06
1696.8,1.00000012703463,1.53479927804054e-06,2.79477114970353e-06,2.75740050981188e-06
1697,1.00000012703542,1.48751875866764e-06,2.56329001036004e-06,2.72190500462399e-06
1697.2,1.00000012703601,1.48202023647105e-06,2.37821168748778e-06,2.6780651051217e-06
1697.4,1.00000012703676,1.49649109265279e-06,2.11859896300307e-06,2.60413051886288e-06
1697.6,1.00000012703757,1.42609150148142e-06,1.88160997511427e-06,2.51497885576241e-06
1697.8,1.00000012703815,1.41273698721443e-06,1.69648502108474e-06,2.42303214816053e-06
1698,1.00000012703884,1.41657541239022e-06,1.43594883527873e-06,2.29853626788901e-06
1698.2,1.00000012703959,1.33553869696278e-06,1.21317499186466e-06,2.14400261245445e-06
1698.4,1.00000012704013,1.32957839125893e-06,1.05434782498443e-06,1.97668551671359e-06
1698.6,1.00000012704068,1.34396367401646e-06,8.30553604159318e-07,1.78518144839518e-06
1698.8,1.00000012704124,1.28553710601002e-06,6.60318411678518e-07,1.57362313541604e-06
1699,1.00000012704158,1.31854978725841e-06,5.53414354936138e-07,1.3535955185745e-06
1699.2,1.00000012704188,1.37166923521066e-06,3.80688514548672e-07,1.11443153865548e-06
1699.4,1.00000012704219,1.35684374713649e-06,2.72429682920267e-07,8.65718688153327e-07
1699.6,1.00000012704227,1.43596988586101e-06,2.23366024353772e-07,6.2725357918153e-07
1699.8,1.00000012704228,1.51796670000339e-06,1.19199573583167e-07,3.97988055796106e-07
1700,1.00000012704235,1.5184613815257e-06,9.92847312940304e-08,1.61977004892178e-07
1700.2,1.00000012704218,1.62716570160405e-06,1.28029202007413e-07,-7.79911114370813e-08
1700.4,1.00000012704196,1.7353277863251e-06,7.45638684719607e-08,-3.20461275980788e-07
1700.6,1.00000012704177,1.77698547369071e-06,8.18514631177603e-08,-5.7454759366804e-07
1700.8,1.00000012704133,1.92610045959829e-06,1.09369648199076e-07,-8.12850266457277e-07
1701,1.0000001270409,2.04787546768601e-06,4.64402823523169e-08,-1.01865850794108e-06
1701.2,1.00000012704062,2.08445307375155e-06,4.81913883208784e-08,-1.20119479572744e-06
1701.4,1.00000012704017,2.20498936009603e-06,5.95856781346327e-08,-1.35112983257885e-06
1701.6,1.00000012703988,2.26576136465404e-06,-1.81382066796743e-08,-1.46734915401625e-06
1701.8,1.00000012703976,2.23544961445304e-06,-2.53461557610246e-08,-1.58488547060548e-06
1702,1.0000001270394,2.31516917239931e-06,-3.11711562152317e-08,-1.69705655676811e-06
1702.2,1.00000012703915,2.35544428484752e-06,-1.28860411448967e-07,-1.77977406226604e-06
1702.4,1.00000012703906,2.33392122131124e-06,-1.62204504123437e-07,-1.85495997483826e-06
1702.6,1.00000012703874,2.43077581797528e-06,-2.12236347187783e-07,-1.90065107916193e-06
1702.8,1.00000012703862,2.46535164687232e-06,-3.54124663811545e-07,-1.89382285908923e-06
1703,1.00000012703871,2.42572262445281e-06,-4.24773053907951e-07,-1.88496315161463e-06
1703.2,1.00000012703858,2.48165264661853e-06,-5.09888654930124e-07,-1.85837225443602e-06
1703.4,1.00000012703862,2.4708644839333e-06,-6.73481673492404e-07,-1.79890780584169e-06
1703.6,1.0000001270388,2.41018699242285e-06,-7.51167825701476e-07,-1.75320032325121e-06
1703.8,1.00000012703869,2.47281972068619e-06,-8.43131749170972e-07,-1.68529820044477e-06
1704,1.00000012703869,2.48001613129337e-06,-1.00365066156571e-06,-1.58356143940136e-06
1704.2,1.00000012703882,2.4519028237191e-06,-1.08256908769658e-06,-1.49089149391324e-06
1704.4,1.00000012703869,2.53084957914287e-06,-1.18660263847756e-06,-1.36067708383231e-06
1704.6,1.0000001270387,2.52708274862262e-06,-1.35209772723563e-06,-1.19319692847009e-06
1704.8,1.0000001270389,2.45814491818281e-06,-1.43263743794531e-06,-1.06789792930773e-06
1705,1.00000012703886,2.46699741139177e-06,-1.53440114373724e-06,-9.3228126406969e-07
1705.2,1.00000012703898,2.37473174140041e-06,-1.67954329354653e-06,-7.90448850963854e-07
1705.4,1.00000012703921,2.26164035930024e-06,-1.73480420886246e-06,-7.04984209835835e-07
1705.6,1.00000012703913,2.2588119968801e-06,-1.81258748889815e-06,-6.22882775434819e-07
1705.8,1.00000012703917,2.167117005486e-06,-1.93330931818128e-06,-5.10797723680956e-07
1706,1.00000012703941,2.04194049331467e-06,-1.97096466286392e-06,-4.1454934091717e-07
1706.2,1.0000001270394,2.00102709590859e-06,-2.03766439265882e-06,-2.78141174092639e-07
1706.4,1.00000012703953,1.85370204084778e-06,-2.12804472060624e-06,-1.10683963244762e-07
1706.6,1.00000012703989,1.66628162874983e-06,-2.11834759713397e-06,-2.81800451029657e-10
1706.8,1.00000012704006,1.54275946836081e-06,-2.1275847365762e-06,1.04946703251285e-07
1707,1.00000012704031,1.32634951570485e-06,-2.14933075209922e-06,2.06796086338334e-07
1707.2,1.00000012704069,1.12943957162118e-06,-2.07587067723239e-06,2.51926871482067e-07
1707.4,1.00000012704087,1.03712685748953e-06,-2.02735350708985e-06,3.36227919998933e-07
1707.6,1.00000012704106,8.71945890157377e-07,-1.98548569742621e-06,4.65664055461501e-07
1707.8,1.00000012704135,7.21629943536105e-07,-1.86438388114288e-06,5.82425773124062e-07
1708,1.00000012704144,6.4138666838829e-07,-1.77886573448499e-06,7.62478726927529e-07
1708.2,1.0000001270415,4.59725316849513e-07,-1.69612010696499e-06,9.77784132674686e-07
1708.4,1.00000012704164,2.78213680064351e-07,-1.53332058910188e-06,1.1510727856226e-06
1708.6,1.0000001270416,1.62190602625428e-07,-1.40245108032691e-06,1.35678485076174e-06
1708.8,1.00000012704146,-1.84767039480838e-08,-1.2806248895457e-06,1.57124403777492e-06
1709,1.00000012704138,-1.47881043051704e-07,-1.10659029056714e-06,1.74201527783358e-06
1709.2,1.0000001270411,-1.90545742612298e-07,-9.837432005666e-07,1.95993944897971e-06
1709.4,1.00000012704067,-2.81846949399915e-07,-8.73026989662434e-07,2.20322264794792e-06
1709.6,1.00000012704031,-3.35416643180639e-07,-7.14858859912626e-07,2.4050617064772e-06
1709.8,1.00000012703978,-3.54863238026353e-07,-5.96030116994245e-07,2.64386047479914e-06
1710,1.00000012703918,-4.74020938811756e-07,-4.6988744136639e-07,2.86877144364123e-06
1710.2,1.00000012703876,-5.76665187278051e-07,-3.02620926977137e-07,3.01390621551545e-06
1710.4,1.00000012703825,-6.17284659346941e-07,-1.80037376101144e-07,3.18197013687849e-06
1710.6,1.00000012703771,-6.97610019092555e-07,-6.48463900632112e-08,3.33639923481149e-06
1710.8,1.00000012703738,-7.12996482340154e-07,7.82901060994434e-08,3.43065687764821e-06
1711,1.00000012703691,-6.62453246872557e-07,1.78482344289493e-07,3.56922278337696e-06
1711.2,1.00000012703643,-6.55332407521227e-07,2.75083401286846e-07,3.69744726298055e-06
1711.4,1.00000012703613,-6.21294695206734e-07,3.9077557515213e-07,3.77359441889463e-06
1711.6,1.00000012703573,-5.67717644514056e-07,4.67606029348755e-07,3.87661826103253e-06
1711.8,1.00000012703541,-5.84821107393538e-07,5.57967215941008e-07,3.94395852800627e-06
1712,1.00000012703543,-5.73649781772899e-07,6.74001932671892e-07,3.92373034396876e-06
1712.2,1.00000012703545,-5.2850741924515e-07,7.63874655803493e-07,3.90889086742535e-06
1712.4,1.00000012703563,-5.00021497163057e-07,8.530747207941e-07,3.84705236522453e-06
1712.6,1.00000012703603,-4.1999494204345e-07,9.42646219349169e-07,3.72977661911716e-06
1712.8,1.00000012703626,-3.15529875821036e-07,9.99010517581389e-07,3.66256243676533e-06
1713,1.00000012703653,-2.59730968325649e-07,1.04960803642973e-06,3.57820660122632e-06
1713.2,1.00000012703693,-2.1104883955736e-07,1.09342985601946e-06,3.45451290792442e-06
1713.4,1.00000012703723,-1.83927782305797e-07,1.10870443590164e-06,3.36504833355067e-06
1713.6,1.0000001270376,-2.08592882671582e-07,1.11565732198102e-06,3.24662352915728e-06
1713.8,1.00000012703812,-2.25319681703383e-07,1.10572421808952e-06,3.08731168725818e-06
1714,1.00000012703847,-2.46890165801067e-07,1.0769449933154e-06,2.97932567026871e-06
1714.2,1.00000012703884,-2.9500822146776e-07,1.04396503768783e-06,2.85980238811517e-06
1714.4,1.00000012703922,-3.4137509899012e-07,9.91838881636564e-07,2.73824771829939e-06
1714.6,1.0000001270394,-4.14836960452997e-07,9.3377963701971e-07,2.68368188310192e-06
1714.8,1.00000012703955,-5.4747220650745e-07,8.78067779666591e-07,2.61893215927622e-06
1715,1.00000012703973,-7.17621376710408e-07,8.17116114621569e-07,2.52738833514399e-06
1715.2,1.00000012703974,-9.19008533306273e-07,7.69814237192717e-07,2.47497500666105e-06
1715.4,1.00000012703975,-1.13778526943803e-06,7.23228787122276e-07,2.39141511886726e-06
1715.6,1.00000012703976,-1.35861029616855e-06,6.68875899740434e-07,2.28745033108851e-06
1715.8,1.00000012703957,-1.57548262932818e-06,6.29944789300868e-07,2.23908454961841e-06
1716,1.00000012703942,-1.77641981069596e-06,5.82596662693918e-07,2.16923848950917e-06
1716.2,1.00000012703924,-1.97578573824225e-06,5.27546079875929e-07,2.09119568965466e-06
1716.4,1.00000012703894,-2.16314584614279e-06,4.980399592458e-07,2.05814446392616e-06
1716.6,1.00000012703868,-2.34023285108909e-06,4.57376144714916e-07,1.9954850664361e-06
1716.8,1.00000012703846,-2.51442833583155e-06,4.06516830211978e-07,1.90661285356247e-06
1717,1.0000001270382,-2.66675404145961e-06,3.83327791158433e-07,1.83697754031764e-06
1717.2,1.00000012703812,-2.7844844385453e-06,3.35420989167751e-07,1.71343303762006e-06
1717.4,1.00000012703809,-2.88843233054326e-06,2.73370251387128e-07,1.56250698001015e-06
1717.6,1.00000012703814,-2.93715635235354e-06,2.40403874359613e-07,1.43958083032025e-06
1717.8,1.00000012703839,-2.92998130834755e-06,1.84122874752335e-07,1.28290749075444e-06
1718,1.0000001270386,-2.9220151723814e-06,1.32009408144312e-07,1.12895522560996e-06
1718.2,1.00000012703884,-2.88037095816547e-06,1.30850131525168e-07,1.01762784313064e-06
1718.4,1.00000012703919,-2.80565916954516e-06,1.04498355288363e-07,8.78978307701506e-07
1718.6,1.00000012703944,-2.75902386349339e-06,8.53398284504647e-08,7.35422825151599e-07
1718.8,1.00000012703978,-2.66016258156695e-06,1.036396809935e-07,6.29640976926304e-07
1719,1.00000012704023,-2.51463483338672e-06,8.01386269774773e-08,4.98191936183778e-07
1719.2,1.00000012704059,-2.39133596292157e-06,6.51866560209824e-08,3.79574032684238e-07
1719.4,1.00000012704103,-2.21122197165743e-06,9.32958362509506e-08,2.97348841660217e-07
1719.6,1.00000012704149,-2.00397725304627e-06,6.37708019966821e-08,2.02836573405529e-07
1719.8,1.00000012704179,-1.85550338862445e-06,3.65214498573851e-08,1.24450429302148e-07
1720,1.00000012704212,-1.67202127498729e-06,4.58368146771804e-08,8.10853183694227e-08
1720.2,1.00000012704241,-1.48580583618843e-06,-1.03965294463715e-08,2.13262247653057e-08
1720.4,1.00000012704257,-1.37282985588228e-06,-5.36512925475296e-08,-2.70159861287533e-08
1720.6,1.00000012704277,-1.22075654041681e-06,-5.4161645678813e-08,-4.41996055589033e-08
1720.8,1.00000012704294,-1.07088098015486e-06,-1.17546290003684e-07,-6.01215641368724e-08
1721,1.00000012704298,-1.02320113824078e-06,-1.42170699778815e-07,-5.69843183473306e-08
1721.2,1.00000012704306,-9.50189549192744e-07,-1.01378214330261e-07,-3.51788533511921e-08
1721.4,1.00000012704312,-8.82739769437341e-07,-1.00578102634613e-07,-3.1453695828465e-08
1721.6,1.00000012704311,-8.98939445226517e-07,-3.91457995949085e-08,-2.53519968490545e-08
1721.8,1.00000012704315,-8.59533358083149e-07,8.97779142035315e-08,-7.28971613628282e-09
1722,1.00000012704318,-8.08850994878443e-07,1.56121775830159e-07,7.15229771242054e-09
1722.2,1.00000012704314,-8.25345014972625e-07,2.66062881643103e-07,4.10147344351297e-08
1722.4,1.00000012704313,-7.74699898485783e-07,4.1371907614704e-07,1.01003574490277e-07
1722.6,1.00000012704312,-7.36244472140761e-07,4.84502376510432e-07,1.64777097376445e-07
1722.8,1.00000012704301,-7.78282400990503e-07,6.04620257662475e-07,2.32896721560905e-07
1723,1.00000012704291,-7.39636233300887e-07,7.63546256977998e-07,3.05011919915499e-07
1723.2,1.00000012704284,-7.05371337654352e-07,8.47021419388833e-07,3.64956424032947e-07
1723.4,1.00000012704266,-7.47974370096487e-07,9.86357635433116e-07,4.29237079921374e-07
1723.6,1.00000012704248,-7.11328823190492e-07,1.14557830117532e-06,5.0694402815854e-07
1723.8,1.00000012704239,-6.89560572233495e-07,1.19950191237658e-06,5.82725724049271e-07
1724,1.0000001270422,-7.41991510177197e-07,1.28739289357097e-06,6.57069133380705e-07
1724.2,1.00000012704206,-7.04759273259525e-07,1.37344607083895e-06,7.36099105981547e-07
1724.4,1.00000012704204,-6.93143033014647e-07,1.3563693969619e-06,8.02560345861125e-07
1724.6,1.00000012704192,-7.5034589896994e-07,1.38916382970422e-06,8.41903520523712e-07
1724.8,1.00000012704189,-6.88801954056538e-07,1.42677586594669e-06,8.61886412191482e-07
1725,1.00000012704199,-6.40839900005984e-07,1.37273327161305e-06,8.72867457951676e-07
1725.2,1.00000012704199,-6.38134783473299e-07,1.37870401258067e-06,8.69623014661258e-07
1725.4,1.00000012704205,-5.12071988501353e-07,1.38556952132898e-06,8.71999736071216e-07
1725.6,1.00000012704217,-4.09710536184403e-07,1.31405031511198e-06,8.92540550530285e-07
1725.8,1.00000012704215,-3.66299584862902e-07,1.32689490764393e-06,9.22980130650675e-07
1726,1.00000012704213,-2.21535923258798e-07,1.34308597561986e-06,9.6634500526549e-07
1726.2,1.00000012704216,-1.37915997945777e-07,1.28741597492724e-06,1.01679191769066e-06
1726.4,1.0000001270421,-1.1488732525218e-07,1.32097672071035e-06,1.04160105950102e-06
1726.6,1.00000012704204,2.44033386042133e-08,1.35249061200896e-06,1.05893741544905e-06
1726.8,1.00000012704205,1.12039157470697e-07,1.3222238293073e-06,1.08070619694173e-06
1727,1.00000012704194,1.52920762052332e-07,1.38896118723891e-06,1.0939329148571e-06
1727.2,1.00000012704176,3.10044522564348e-07,1.455304254213e-06,1.13806492288426e-06
1727.4,1.00000012704163,3.96377327899558e-07,1.46456970491135e-06,1.21258313715011e-06
1727.6,1.00000012704139,4.3644119181261e-07,1.57334199581832e-06,1.26450343043705e-06
1727.8,1.00000012704108,5.79088110902806e-07,1.67485011521099e-06,1.31422716421331e-06
1728,1.00000012704089,6.40608245209076e-07,1.73262663929682e-06,1.35772259678146e-06
1728.2,1.00000012704059,6.73560370907308e-07,1.89705104762863e-06,1.34671812219989e-06
1728.4,1.00000012704023,8.23032526788177e-07,2.03823446942586e-06,1.31862855596437e-06
1728.6,1.00000012704005,9.08530269268584e-07,2.11411471566156e-06,1.28447423793782e-06
1728.8,1.00000012703976,9.80527652540836e-07,2.25695624267441e-06,1.20684074710053e-06
1729,1.00000012703947,1.15631886168314e-06,2.33855455514589e-06,1.13768467005504e-06
1729.2,1.00000012703942,1.23796969471457e-06,2.34940012625029e-06,1.06907994169847e-06
1729.4,1.00000012703929,1.29104416979765e-06,2.43051900856647e-06,9.39974648818398e-07
1729.6,1.00000012703918,1.42275683788929e-06,2.45663141915098e-06,7.80074876229053e-07
1729.8,1.00000012703934,1.45241546044804e-06,2.42924241575584e-06,5.8401620178089e-07
1730,1.00000012703932,1.48371358945406e-06,2.47102090782797e-06,3.01394668923705e-07
1730.2,1.00000012703923,1.62504027064261e-06,2.43567062569935e-06,6.65650206482793e-09
1730.4,1.00000012703932,1.68359954302085e-06,2.34145200840585e-06,-2.91990417268517e-07
1730.6,1.00000012703913,1.75863566343436e-06,2.30282213256605e-06,-6.245638661459e-07
1730.8,1.00000012703886,1.92102048904384e-06,2.18615730237723e-06,-9.16983422152851e-07
1731,1.00000012703882,1.97058700788285e-06,2.02417518893258e-06,-1.18774143513523e-06
1731.2,1.00000012703855,2.00375862779469e-06,1.92418872573333e-06,-1.49237352202458e-06
1731.4,1.00000012703824,2.08792289585567e-06,1.7556860697765e-06,-1.76796419642383e-06
1731.6,1.00000012703809,2.0670452727722e-06,1.57024381114423e-06,-2.0295717062524e-06
1731.8,1.00000012703761,2.06473945618853e-06,1.45187143615194e-06,-2.3354782100124e-06
1732,1.00000012703706,2.13871721896179e-06,1.25601839401704e-06,-2.60202694596368e-06
1732.2,1.0000001270367,2.11619335473059e-06,1.03639947470271e-06,-2.84245453934656e-06
1732.4,1.00000012703612,2.12620123391221e-06,8.76135779686454e-07,-3.08448450801052e-06
1732.6,1.00000012703562,2.18357808037545e-06,6.57611919845785e-07,-3.25383302184762e-06
1732.8,1.0000001270354,2.11868732769103e-06,4.42555649224352e-07,-3.40001027669679e-06
1733,1.00000012703493,2.06234251490332e-06,2.95103268987962e-07,-3.58338396888591e-06
1733.2,1.00000012703447,2.05051463907958e-06,1.03910435512999e-07,-3.72656747039263e-06
1733.4,1.0000001270341,1.95818690499738e-06,-6.98887772619672e-08,-3.87362253991691e-06
1733.6,1.00000012703341,1.92983400286104e-06,-1.82671696088987e-07,-4.05821749017293e-06
1733.8,1.00000012703279,1.97114576944504e-06,-3.45489231300122e-07,-4.17767738466329e-06
1734,1.00000012703239,1.94500352747318e-06,-4.92726755146888e-07,-4.27049454821554e-06
1734.2,1.00000012703186,1.96687606331385e-06,-5.86545758681639e-07,-4.37002915474466e-06
1734.4,1.00000012703159,2.01318815635891e-06,-7.20886685397909e-07,-4.39226038631557e-06
1734.6,1.00000012703153,1.96417365919653e-06,-8.26048811731345e-07,-4.40806228328011e-06
1734.8,1.00000012703128,1.95139710053565e-06,-8.78083213425029e-07,-4.46182884138169e-06
1735,1.00000012703113,1.96882667833579e-06,-9.65631872719419e-07,-4.46878782077442e-06
1735.2,1.00000012703099,1.94084734874474e-06,-1.02753767295544e-06,-4.4983700555612e-06
1735.4,1.00000012703054,1.9974993915985e-06,-1.05383837138706e-06,-4.56655782994642e-06
1735.6,1.00000012703024,2.1060709262501e-06,-1.11974426146577e-06,-4.56824900674224e-06
1735.8,1.00000012703013,2.15357079331926e-06,-1.16626773621203e-06,-4.55925516416877e-06
1736,1.00000012702987,2.23981769273147e-06,-1.18884081549975e-06,-4.56807686497612e-06
1736.2,1.00000012702977,2.32287406297296e-06,-1.25290082151827e-06,-4.5304400930618e-06
1736.4,1.00000012702967,2.32860825722433e-06,-1.29270812281035e-06,-4.53840534631739e-06
1736.6,1.00000012702923,2.36585433912185e-06,-1.30942196779546e-06,-4.61214189107634e-06
1736.8,1.00000012702882,2.41021900003122e-06,-1.35471049944602e-06,-4.6645165786216e-06
1737,1.00000012702829,2.41740625733702e-06,-1.38038525046569e-06,-4.76619366621134e-06
1737.2,1.0000001270275,2.46939007199874e-06,-1.39469324137581e-06,-4.89838816932625e-06
1737.4,1.00000012702701,2.51680407296808e-06,-1.43168742525873e-06,-4.96377722570412e-06
1737.6,1.00000012702661,2.51618881552066e-06,-1.43994835837338e-06,-5.04079783276296e-06
1737.8,1.00000012702616,2.54168071594195e-06,-1.42850848207365e-06,-5.12031042675803e-06
1738,1.00000012702609,2.55301308917273e-06,-1.42055257461998e-06,-5.13119511846155e-06
1738.2,1.000000127026,2.52697509089093e-06,-1.38458930603116e-06,-5.17067320916775e-06
1738.4,1.00000012702572,2.53513900275518e-06,-1.33515247868754e-06,-5.23244385478711e-06
1738.6,1.00000012702571,2.54114713791383e-06,-1.27597952565353e-06,-5.24783252711658e-06
1738.8,1.00000012702563,2.52593266932086e-06,-1.1920041628824e-06,-5.28942557754403e-06
1739,1.00000012702546,2.54023016592071e-06,-1.09879307009023e-06,-5.33457924382225e-06
1739.2,1.00000012702571,2.54576035824301e-06,-1.00449546265591e-06,-5.30377702397111e-06
1739.4,1.00000012702597,2.52132030289891e-06,-9.00746143377845e-07,-5.28505601447848e-06
1739.6,1.00000012702625,2.49179869681385e-06,-7.94976242390888e-07,-5.26280459087203e-06
1739.8,1.00000012702686,2.44704366387464e-06,-6.74438948442685e-07,-5.18363804870997e-06
1740,1.0000001270273,2.38469057277976e-06,-5.49994417044231e-07,-5.14294766015139e-06
1740.2,1.00000012702766,2.32646316276029e-06,-4.29734245480096e-07,-5.11085184309867e-06
1740.4,1.00000012702827,2.2697687476949e-06,-2.99673053774652e-07,-5.02555740572452e-06
1740.6,1.00000012702873,2.21538845198745e-06,-1.76934046806215e-07,-4.96305244783446e-06
1740.8,1.00000012702927,2.15848934213229e-06,-5.63193394871597e-08,-4.88272621265717e-06
1741,1.00000012703005,2.10203365433748e-06,8.41432943703146e-08,-4.745147415601e-06
1741.2,1.0000001270307,2.03484496833547e-06,2.15027407646923e-07,-4.63147583837364e-06
1741.4,1.00000012703141,1.93880835765332e-06,3.48023260914737e-07,-4.50880683480759e-06
1741.6,1.00000012703227,1.83550934517319e-06,5.0541065228088e-07,-4.34407043674312e-06
