# TESS ephemerides
#
# source: examples/ephem/tess.tm
# start:
#  UTC: 2018-04-20T20:00:00
#   ET: 577526469.186
# end:
#  UTC: 2018-06-30T00:00:00
#   ET: 583588869.184
# increment: 3600.0s
#
# time is TESS epoch in seconds
# positions are relative to the solar system barycenter, in km
# velocities in km/s
#
# time, x, y, z, vx, vy, vz
501.274032117,-71048020.6944,-121407205.287,-52877205.9277,25.3915941081,-13.4116316805,-5.85789808057
501.284764689,-70956588.4673,-121455470.674,-52898278.8657,25.4040939519,-13.4024752216,-5.84928468441
501.295547958,-70865111.1718,-121503703.129,-52919320.7409,25.4166322123,-13.3933358894,-5.84064088393
501.306381864,-70773588.6683,-121551902.714,-52940331.4431,25.4292096999,-13.3842141423,-5.83196622714
501.317266349,-70682020.8139,-121600069.492,-52961310.8602,25.441827251,-13.3751104414,-5.82326024774
501.328201353,-70590407.463,-121648203.531,-52982258.8787,25.4544857275,-13.3660252516,-5.81452246502
501.339186815,-70498748.4665,-121696304.897,-53003175.3832,25.4671860176,-13.3569590415,-5.8057523837
501.350222672,-70407043.6724,-121744373.659,-53024060.2565,25.479929038,-13.3479122827,-5.79694949263
501.361308861,-70315292.925,-121792409.889,-53044913.3795,25.4927157332,-13.3388854505,-5.78811326496
501.372445319,-70223496.0655,-121840413.659,-53065734.6313,25.5055470772,-13.3298790238,-5.7792431575
501.383631977,-70131652.9313,-121888385.043,-53086523.8889,25.5184240747,-13.3208934844,-5.77033860976
501.394868769,-70039763.3561,-121936324.118,-53107281.0273,25.5313477616,-13.3119293176,-5.76139904364
501.406155624,-69947827.1701,-121984230.961,-53128005.9193,25.5443192062,-13.3029870123,-5.75242386306
501.417492471,-69855844.1992,-122032105.651,-53148698.4356,25.5573395106,-13.2940670603,-5.74341245284
501.428879235,-69763814.2656,-122079948.271,-53169358.4447,25.5704098119,-13.2851699559,-5.73436417801
501.44031584,-69671737.1872,-122127758.903,-53189985.8127,25.5835312823,-13.2762961978,-5.72527838395
501.451802206,-69579612.7775,-122175537.632,-53210580.4033,25.5967051321,-13.2674462862,-5.71615439453
501.463338251,-69487440.8459,-122223284.545,-53231142.0777,25.6099326098,-13.2586207246,-5.70699151198
501.474923889,-69395221.1968,-122270999.731,-53251670.6946,25.6232150037,-13.2498200196,-5.69778901621
501.486559031,-69302953.6303,-122318683.28,-53272166.1102,25.6365536437,-13.2410446791,-5.68854616345
501.498243585,-69210637.9415,-122366335.284,-53292628.1776,25.6499499026,-13.2322952139,-5.67926218575
501.509977455,-69118273.9202,-122413955.837,-53313056.7476,25.6634051974,-13.2235721369,-5.66993629014
501.521760539,-69025861.3514,-122461545.036,-53333451.6676,25.6769209914,-13.2148759626,-5.66056765737
501.533592732,-68933400.0147,-122509102.977,-53353812.7824,25.6904987959,-13.2062072065,-5.65115544096
501.545473924,-68840889.6838,-122556629.761,-53374139.9335,25.7041401712,-13.1975663864,-5.64169876659
501.557404001,-68748330.1272,-122604125.489,-53394432.9591,25.7178467296,-13.1889540201,-5.63219673041
501.569382841,-68655721.1072,-122651590.265,-53414691.6944,25.731620137,-13.1803706256,-5.62264839808
501.581410318,-68563062.3799,-122699024.193,-53434915.9709,25.7454621142,-13.1718167222,-5.61305280399
501.593486298,-68470353.6955,-122746427.381,-53455105.6167,25.7593744404,-13.1632928279,-5.6034089494
501.605610644,-68377594.7973,-122793799.938,-53475260.4562,25.7733589545,-13.1547994597,-5.5937158013
501.617783208,-68284785.4221,-122841141.974,-53495380.31,25.7874175574,-13.1463371341,-5.58397229147
501.630003836,-68191925.2997,-122888453.603,-53515464.9949,25.8015522153,-13.137906365,-5.57417731439
501.642272366,-68099014.1525,-122935734.939,-53535514.3235,25.815764962,-13.129507663,-5.56432972586
501.654588629,-68006051.6957,-122982986.097,-53555528.1044,25.8300579006,-13.121141537,-5.554428342
501.666952444,-67913037.6368,-123030207.198,-53575506.1416,25.8444332081,-13.1128084906,-5.54447193674
501.679363623,-67819971.6751,-123077398.359,-53595448.2348,25.8588931374,-13.1045090223,-5.53445924047
501.691821968,-67726853.5018,-123124559.703,-53615354.179,25.8734400202,-13.0962436255,-5.52438893837
501.704327267,-67633682.7997,-123171691.354,-53635223.7644,25.8880762712,-13.0880127864,-5.51425966806
501.716879301,-67540459.2424,-123218793.437,-53655056.7761,25.9028043911,-13.079816982,-5.50407001761
501.729477837,-67447182.4947,-123265866.079,-53674852.9943,25.9176269699,-13.0716566821,-5.493818524
501.742122628,-67353852.2117,-123312909.409,-53694612.1935,25.9325466914,-13.0635323445,-5.48350367001
501.754813416,-67260468.0386,-123359923.556,-53714334.1428,25.9475663371,-13.0554444148,-5.47312388226
501.767549926,-67167029.6107,-123406908.653,-53734018.6055,25.96268879,-13.0473933264,-5.46267752895
501.780331871,-67073536.5524,-123453864.833,-53753665.3391,25.9779170396,-13.0393794958,-5.45216291668
501.793158946,-66979988.4773,-123500792.23,-53773274.0945,25.9932541867,-13.0314033227,-5.44157828802
501.806030829,-66886384.9877,-123547690.982,-53792844.6166,26.0087034473,-13.0234651885,-5.43092181872
501.81894718,-66792725.674,-123594561.226,-53812376.6431,26.0242681595,-13.0155654518,-5.42019161421
501.83190764,-66699010.1143,-123641403.1,-53831869.9053,26.0399517875,-13.0077044479,-5.40938570663
501.844911831,-66605237.8741,-123688216.745,-53851324.1269,26.055757928,-12.9998824857,-5.39850205151
501.857959352,-66511408.5057,-123735002.301,-53870739.0243,26.0716903166,-12.9920998443,-5.38753852388
501.871049781,-66417521.5477,-123781759.911,-53890114.3058,26.0877528336,-12.9843567698,-5.37649291455
501.884182669,-66323576.5243,-123828489.717,-53909449.672,26.1039495111,-12.9766534736,-5.36536292638
501.897357545,-66229572.9452,-123875191.864,-53928744.8148,26.1202845401,-12.9689901256,-5.35414616953
501.910573908,-66135510.3044,-123921866.494,-53947999.4173,26.1367622782,-12.9613668526,-5.34284015739
501.923831232,-66041388.0801,-123968513.753,-53967213.1537,26.1533872571,-12.9537837333,-5.33144230177
501.937128957,-65947205.7338,-124015133.786,-53986385.6884,26.1701641915,-12.9462407926,-5.31994990771
501.950466492,-65852962.7097,-124061726.735,-54005516.6762,26.1870979879,-12.9387379963,-5.30836016827
501.963843213,-65758658.4339,-124108292.747,-54024605.7613,26.2041937534,-12.9312752473,-5.29667015919
501.977258458,-65664292.3139,-124154831.965,-54043652.5774,26.2214568063,-12.9238523763,-5.28487683255
501.990711529,-65569863.7375,-124201344.532,-54062656.7467,26.2388926862,-12.9164691364,-5.27297701073
502.004201684,-65475372.0723,-124247830.59,-54081617.8801,26.256507165,-12.9091251965,-5.26096737991
502.017728139,-65380816.6644,-124294290.28,-54100535.576,26.2743062587,-12.9018201304,-5.2488444827
502.031290066,-65286196.8382,-124340723.741,-54119409.4201,26.2922962396,-12.8945534098,-5.23660471104
502.044886585,-65191511.8946,-124387131.11,-54138238.9851,26.3104836494,-12.8873243944,-5.22424429827
502.058516765,-65096761.1108,-124433512.521,-54157023.8296,26.328875313,-12.8801323192,-5.21175931062
502.072179621,-65001943.7387,-124479868.106,-54175763.4977,26.3474783528,-12.872976284,-5.19914563854
502.085874106,-64907059.0041,-124526197.992,-54194457.5186,26.3663002046,-12.8658552408,-5.18639898742
502.099599113,-64812106.1054,-124572502.304,-54213105.4055,26.3853486333,-12.8587679778,-5.17351486745
502.113353469,-64717084.2123,-124618781.16,-54231706.6551,26.4046317508,-12.8517131044,-5.16048858329
502.127135927,-64621992.465,-124665034.675,-54250260.7468,26.4241580335,-12.8446890355,-5.14731522294
502.140945166,-64526829.9721,-124711262.956,-54268767.142,26.443936342,-12.8376939695,-5.13398964578
502.154779784,-64431595.8098,-124757466.104,-54287225.2832,26.4639759413,-12.8307258697,-5.12050647019
502.168638294,-64336289.0201,-124803644.212,-54305634.5928,26.4842865225,-12.8237824419,-5.10686006034
502.182519116,-64240908.6095,-124849797.364,-54323994.4726,26.5048782252,-12.816861107,-5.093044512
502.196420572,-64145453.5468,-124895925.635,-54342304.3029,26.5257616615,-12.8099589739,-5.07905363773
502.210340879,-64049922.7621,-124942029.088,-54360563.4407,26.5469479416,-12.8030728119,-5.06488095125
502.224278145,-63954315.1443,-124988107.774,-54378771.2194,26.5684487002,-12.796199013,-5.05051965058
502.238230354,-63858629.5395,-125034161.731,-54396926.9473,26.5902761249,-12.7893335565,-5.03596260057
502.252195366,-63762864.7489,-125080190.981,-54415029.9062,26.6124429853,-12.7824719698,-5.02120231415
502.266170902,-63667019.5267,-125126195.528,-54433079.3506,26.6349626648,-12.7756092803,-5.00623093272
502.280154538,-63571092.5775,-125172175.359,-54451074.5058,26.6578491928,-12.7687399672,-4.9910402053
502.294143691,-63475082.5546,-125218130.44,-54469014.5665,26.6811172793,-12.7618579078,-4.9756214666
502.308135613,-63378988.0568,-125264060.713,-54486898.6958,26.7047823506,-12.7549563129,-4.95996561403
502.322127373,-63282807.6259,-125309966.093,-54504726.0229,26.7288605868,-12.7480276627,-4.94406308333
502.336115848,-63186539.7444,-125355846.47,-54522495.6419,26.7533689612,-12.7410636324,-4.92790382319
502.350097706,-63090182.8319,-125401701.698,-54540206.6097,26.7783252799,-12.7340550066,-4.91147726862
502.364069392,-62993735.2425,-125447531.6,-54557857.9442,26.8037482246,-12.7269915893,-4.8947723132
502.378027114,-62897195.2613,-125493335.958,-54575448.6223,26.8296573956,-12.7198621054,-4.87777728004
502.391966818,-62800561.1011,-125539114.513,-54592977.5778,26.8560733551,-12.7126540828,-4.86047989199
502.405884174,-62703830.8991,-125584866.957,-54610443.6993,26.8830176726,-12.7053537302,-4.84286724079
502.419774555,-62607002.7128,-125630592.931,-54627845.8274,26.9105129704,-12.6979457994,-4.82492575524
502.433633009,-62510074.5161,-125676292.017,-54645182.753,26.9385829677,-12.6904134284,-4.80664116926
502.447454238,-62413044.196,-125721963.736,-54662453.2141,26.967252525,-12.6827379711,-4.7879984894
502.461232572,-62315909.5473,-125767607.535,-54679655.8935,26.996547687,-12.6748988082,-4.76898196239
502.474961935,-62218668.2692,-125813222.784,-54696789.4158,27.0264957219,-12.6668731328,-4.74957504374
502.488635814,-62121317.9605,-125858808.767,-54713852.3446,27.057125157,-12.6586357161,-4.72976036723
502.502247229,-62023856.1147,-125904364.673,-54730843.1793,27.0884658098,-12.650158647,-4.70951971643
502.515788687,-61926280.1159,-125949889.585,-54747760.3525,27.1205488098,-12.641411038,-4.68883399985
502.52925215,-61828587.2335,-125995382.467,-54764602.2261,27.1534066112,-12.632358703,-4.66768322987
502.54262898,-61730774.618,-126040842.157,-54781367.0886,27.1870729932,-12.6229638003,-4.64604650761
502.555909901,-61632839.2956,-126086267.345,-54798053.1517,27.2215830417,-12.6131844288,-4.62390201646
502.569084937,-61534778.1641,-126131656.568,-54814658.5466,27.2569731118,-12.6029741894,-4.60122702491
502.582143364,-61436587.9882,-126177008.181,-54831181.3213,27.2932807631,-12.5922816956,-4.57799790288
502.595073638,-61338265.3952,-126222320.349,-54847619.4372,27.3305446599,-12.5810500278,-4.55419015573
502.607863339,-61239806.8716,-126267591.019,-54863970.7658,27.368804433,-12.5692161402,-4.52977847812
502.62049909,-61141208.7598,-126312817.899,-54880233.0863,27.4081004891,-12.5567102024,-4.50473683521
502.632966485,-61042467.2555,-126357998.433,-54896404.0831,27.448473757,-12.5434548772,-4.47903857699
502.645250003,-60943578.4067,-126403129.773,-54912481.3436,27.4899653581,-12.5293645334,-4.45265659325
502.657332921,-60844538.1138,-126448208.743,-54928462.3572,27.5326161868,-12.5143443961,-4.42556351732
502.669197215,-60745342.1309,-126493231.811,-54944344.5148,27.5764663738,-12.498289618,-4.39773199336
502.680823465,-60645986.0701,-126538195.048,-54960125.109,27.621554618,-12.4810842947,-4.36913501619
502.692190747,-60546465.4081,-126583094.084,-54975801.3368,27.6679173588,-12.4626004243,-4.33974635976
502.70327652,-60446775.4958,-126627924.068,-54991370.3028,27.7155877515,-12.4426968101,-4.30954111604
502.714056517,-60346911.5725,-126672679.612,-55006829.0253,27.7645944204,-12.4212179454,-4.27849635955
502.724504626,-60246868.785,-126717354.742,-55022174.4449,27.8149599485,-12.3979928984,-4.2465919626
502.734592775,-60146642.2122,-126761942.841,-55037403.4361,27.8666990531,-12.3728342292,-4.2138115907
502.744290822,-60046226.8974,-126806436.583,-55052512.8233,27.9198164144,-12.3455370088,-4.18014390058
502.753566449,-59945617.889,-126850827.874,-55067499.4012,27.9743041058,-12.3158780059,-4.14558397293
502.762385066,-59844810.291,-126895107.781,-55082359.9607,28.0301385757,-12.2836151326,-4.11013501094
502.770709744,-59743799.3254,-126939266.466,-55097091.3219,28.0872771543,-12.2484872848,-4.07381032783
502.778501161,-59642580.4084,-126983293.116,-55111690.3744,28.1456540534,-12.210214727,-4.03663564565
502.785717599,-59541149.241,-127027175.882,-55126154.1267,28.2051758552,-12.1685002114,-3.99865171734
502.792314977,-59439501.918,-127070901.813,-55140479.7653,28.265716525,-12.1230310667,-3.95991726124
502.79824696,-59337635.0545,-127114456.811,-55154664.7252,28.3271120253,-12.0734825199,-3.92051217541
502.803465136,-59235545.9329,-127157825.593,-55168706.7725,28.3891546709,-12.0195225392,-3.88054096405
502.807919304,-59133232.6705,-127200991.68,-55182604.0987,28.4515874665,-11.9608185137,-3.84013625218
502.811557865,-59030694.4066,-127243937.404,-55196355.4289,28.5140987616,-11.8970460582,-3.79946220953
502.814328364,-58927931.5078,-127286643.962,-55209960.1405,28.5763176846,-11.8279001823,-3.75871763021
502.816178173,-58824945.7875,-127329091.509,-55223418.3926,28.6378109616,-11.7531089575,-3.71813832878
502.817055354,-58721740.7332,-127371259.302,-55236731.2622,28.6980818467,-11.6724496299,-3.67799843574
502.816909684,-58618321.7328,-127413125.914,-55249900.8818,28.756571974,-11.5857668544,-3.63861011595
502.815693855,-58514696.2873,-127454669.509,-55262930.5731,28.8126669971,-11.4929923933,-3.60032118867
502.813364827,-58410874.1955,-127495868.191,-55275824.967,28.8657067813,-11.3941651906,-3.56351016562
502.809885282,-58306867.6931,-127536700.428,-55288590.1008,28.9150006908,-11.2894502997,-3.5285783323
502.805225143,-58202691.5269,-127577145.53,-55301233.4817,28.9598481331,-11.1791547567,-3.4959386996
502.799363064,-58098362.9463,-127617184.19,-55313764.1037,28.9995639289,-11.063738237,-3.46600197863
502.792287802,-57993901.5964,-127656799.033,-55326192.4112,29.0335073775,-10.9438163484,-3.43916013251
502.783999372,-57889329.3026,-127695975.175,-55338530.1991,29.0611131573,-10.8201547689,-3.41576849011
502.774509865,-57784669.7439,-127734700.735,-55350790.4484,29.0819215563,-10.6936531777,-3.39612780654
502.763843864,-57679948.0233,-127772967.276,-55362987.0996,29.0956051457,-10.5653190078,-3.38046791931
502.752298821,-57575304.8088,-127810778.227,-55375209.3971,29.0538810111,-10.4396347029,-3.4002460854
502.739794848,-57470710.0207,-127848128.909,-55387435.5957,29.0531514729,-10.3108848582,-3.39276435606
502.726256332,-57366130.5285,-127885018.215,-55399642.1449,29.0454179678,-10.1834809607,-3.38931701187
502.711749587,-57261591.0913,-127921452.746,-55411843.3841,29.0309552648,-10.0583864762,-3.38978875018
502.696347982,-57157115.2524,-127957442.435,-55424053.103,29.0101610922,-9.936486296,-3.39399095243
502.680130219,-57052724.9319,-127993000.222,-55436284.2957,28.9835358188,-9.81856078508,-3.40167213794
502.663178533,-56948440.0994,-128028141.637,-55448548.957,28.951658279,-9.70526727198,-3.41253092981
502.64557692,-56844278.5383,-128062884.339,-55460857.928,28.9151599124,-9.59712959065,-3.42623032284
502.627409483,-56740255.7029,-128097247.627,-55473220.7944,28.8746992735,-9.49453542474,-3.44241207442
502.608758958,-56636384.6629,-128131251.958,-55485645.8344,28.8309386293,-9.39774050642,-3.46071019965
502.589705462,-56532676.1283,-128164918.483,-55498140.0127,28.7845238687,-9.30687826595,-3.48076281507
502.57032549,-56429138.5381,-128198268.634,-55510709.0135,28.7360684072,-9.2219733336,-3.50222187359
502.550691157,-56325778.1997,-128231323.76,-55523357.3047,28.6861413046,-9.14295730511,-3.52476059833
502.530869681,-56222599.4642,-128264104.822,-55536088.2238,28.6352594207,-9.06968536619,-3.54807865636
502.510923067,-56119604.9228,-128296632.144,-55548904.0801,28.5838831513,-9.0019526539,-3.57190528329
502.490907978,-56016795.6133,-128328925.23,-55561806.2631,28.532415156,-8.93950952984,-3.59600065929
502.470875759,-55914171.2264,-128361002.624,-55574795.3554,28.4812014301,-8.8820752358,-3.62015588216
502.450872563,-55811730.3053,-128392881.822,-55587871.2413,28.4305340826,-8.82934966526,-3.64419188904
502.430939575,-55709470.4329,-128424579.22,-55601033.2117,28.3806552649,-8.78102316939,-3.66795763961
502.411113289,-55607388.4034,-128456110.094,-55614280.0607,28.33176178,-8.7367844596,-3.69132783032
502.391425826,-55505480.3767,-128487488.605,-55627610.174,28.2840099923,-8.69632677196,-3.71420036389
502.371905273,-55403742.0152,-128518727.827,-55641021.6076,28.2375207604,-8.65935249662,-3.73649373982
502.352576025,-55302168.6029,-128549839.781,-55654512.1572,28.192384199,-8.62557649407,-3.75814448631
502.333459122,-55200755.1482,-128580835.49,-55668079.4188,28.1486641324,-8.59472833124,-3.77910472122
502.314572579,-55099496.4707,-128611725.032,-55681720.8407,28.1064021651,-8.56655364706,-3.79933989428
502.295931695,-54998387.2747,-128642517.599,-55695433.7676,28.0656213411,-8.54081481992,-3.81882673297
502.277549343,-54897422.2099,-128673221.556,-55709215.4782,28.0263293713,-8.51729112189,-3.83755141284
502.25943624,-54796595.9219,-128703844.507,-55723063.2158,27.9885214533,-8.49577847381,-3.85550794208
502.241601188,-54695903.0922,-128734393.348,-55736974.214,27.9521827066,-8.47608891783,-3.8726967535
502.224051304,-54595338.4707,-128764874.328,-55750945.7177,27.9172902509,-8.45804990284,-3.88912349116
502.206792217,-54494896.9016,-128795293.098,-55764975.0003,27.8838149696,-8.441503442,-3.90479797071
502.189828251,-54394573.3428,-128825654.77,-55779059.3761,27.8517229934,-8.42630519915,-3.91973329638
502.17316259,-54294362.8808,-128855963.955,-55793196.2117,27.8209769367,-8.41232354815,-3.9339451169
502.156797421,-54194260.7415,-128886224.815,-55807382.9337,27.7915369224,-8.39943863135,-3.94745100217
502.140734063,-54094262.2975,-128916441.098,-55821617.0345,27.763361426,-8.3875414347,-3.96026992326
502.124973081,-53994363.0728,-128946616.179,-55835896.0767,27.736407963,-8.37653290355,-3.97242182354
502.109514392,-53894558.7452,-128976753.093,-55850217.6959,27.7106336452,-8.36632310228,-3.98392726611
502.094357347,-53794845.147,-129006854.566,-55864579.6023,27.6859956283,-8.35683042019,-3.99480714525
502.079500817,-53695218.2641,-129036923.044,-55878979.5819,27.662451465,-8.34798083553,-4.00508245387
502.064943259,-53595674.234,-129066960.719,-55893415.4956,27.6399593812,-8.33970723589,-4.0147740973
502.050682777,-53496209.3431,-129096969.554,-55907885.2798,27.6184784909,-8.33194878168,-4.02390274393
502.036717178,-53396820.0233,-129126951.302,-55922386.9442,27.597968955,-8.32465033426,-4.03248871024
502.023044016,-53297502.8475,-129156907.528,-55936918.5711,27.5783920992,-8.31776192546,-4.04055187118
502.009660638,-53198254.5259,-129186839.625,-55951478.3136,27.5597104958,-8.31123827368,-4.04811159273
501.996564214,-53099071.901,-129216748.832,-55966064.3931,27.5418880172,-8.30503834659,-4.05518668308
501.983751775,-52999951.943,-129246636.245,-55980675.098,27.5248898651,-8.29912496355,-4.0617953585
501.971220236,-52900891.745,-129276502.835,-55995308.7811,27.5086825834,-8.29346442978,-4.06795522089
501.958966423,-52801888.518,-129306349.456,-56009963.8574,27.4932340542,-8.28802621159,-4.0736832458
501.946987091,-52702939.5863,-129336176.857,-56024638.8019,27.4785134832,-8.28278263949,-4.07899577811
501.935278946,-52604042.3828,-129365985.694,-56039332.1473,27.4644913764,-8.27770863731,-4.08390853368
501.923838658,-52505194.4442,-129395776.535,-56054042.4818,27.4511395099,-8.27278147969,-4.08843660642
501.912662877,-52406393.4065,-129425549.872,-56068768.4467,27.4384308938,-8.26798057547,-4.0925944792
501.901748241,-52307637.0008,-129455306.125,-56083508.7345,27.4263397334,-8.26328726297,-4.09639603726
501.891091392,-52208923.0491,-129485045.649,-56098262.0865,27.414841388,-8.25868463561,-4.09985458452
501.880688981,-52110249.4597,-129514768.744,-56113027.2912,27.4039123271,-8.25415737773,-4.10298286106
501.870537676,-52011614.2242,-129544475.656,-56127803.1815,27.393530087,-8.24969161659,-4.10579306182
501.860634169,-51913015.4127,-129574166.583,-56142588.6335,27.3836732263,-8.24527479059,-4.10829685602
501.850975182,-51814451.1711,-129603841.68,-56157382.5646,27.3743212822,-8.24089553021,-4.1105054071
501.84155747,-51715919.717,-129633501.063,-56172183.931,27.3654547274,-8.23654354709,-4.11242939255
501.832377829,-51617419.337,-129663144.815,-56186991.727,27.3570549273,-8.23220953619,-4.11407902383
501.823433094,-51518948.3828,-129692772.983,-56201804.9825,27.3491040993,-8.22788508924,-4.11546406603
501.814720143,-51420505.2691,-129722385.59,-56216622.762,27.3415852725,-8.22356260954,-4.11659385715
501.806235904,-51322088.4699,-129751982.628,-56231444.1627,27.3344822491,-8.21923524236,-4.11747732688
501.79797735,-51223696.5165,-129781564.07,-56246268.3134,27.3277795678,-8.21489680796,-4.11812301491
501.789941505,-51125327.9944,-129811129.865,-56261094.3729,27.3214624674,-8.21054173978,-4.11853908869
501.782125443,-51026981.541,-129840679.945,-56275921.5287,27.3155168532,-8.20616503147,-4.11873336042
501.77452629,-50928655.8434,-129870214.222,-56290748.9959,27.3099292643,-8.20176218755,-4.11871330357
501.767141223,-50830349.6361,-129899732.596,-56305576.0159,27.3046868422,-8.19732917687,-4.11848606865
501.759967471,-50732061.6987,-129929234.952,-56320401.8552,27.2997773015,-8.1928623919,-4.11805849843
501.753002317,-50633790.8542,-129958721.161,-56335225.8045,27.2951889015,-8.18835861435,-4.11743714216
501.746243094,-50535535.9668,-129988191.086,-56350047.1776,27.2909104189,-8.18381497634,-4.11662826982
501.739687189,-50437295.9402,-130017644.578,-56364865.3103,27.2869311232,-8.17922893359,-4.11563788494
501.733332039,-50339069.716,-130047081.481,-56379679.5595,27.2832407517,-8.17459823635,-4.11447173732
501.727175134,-50240856.2718,-130076501.629,-56394489.3025,27.2798294866,-8.16992090242,-4.1131353351
501.721214012,-50142654.62,-130105904.853,-56409293.9359,27.2766879337,-8.1651951951,-4.11163395606
501.715446264,-50044463.8059,-130135290.975,-56424092.8751,27.2738071015,-8.16041960275,-4.10997265838
501.709869529,-49946282.9064,-130164659.813,-56438885.553,27.271178381,-8.15559281704,-4.10815629121
501.704481497,-49848111.0289,-130194011.18,-56453671.4199,27.268793528,-8.15071371629,-4.10618950441
501.699279902,-49749947.3098,-130223344.888,-56468449.9423,27.2666446454,-8.14578135151,-4.10407675748
501.69426253,-49651790.9134,-130252660.741,-56483220.6025,27.2647241657,-8.14079492709,-4.10182232916
501.68942721,-49553641.0305,-130281958.545,-56497982.898,27.263024836,-8.13575379105,-4.09943032522
501.684771818,-49455496.8775,-130311238.102,-56512736.3405,27.2615397033,-8.13065742182,-4.09690468656
501.680294276,-49357357.6956,-130340499.212,-56527480.4559,27.2602620994,-8.12550541593,-4.09424919701
501.675992548,-49259222.7491,-130369741.674,-56542214.7833,27.2591856279,-8.12029747778,-4.09146749045
501.671864643,-49161091.3251,-130398965.286,-56556938.8746,27.2583041521,-8.11503341256,-4.08856305722
501.667908611,-49062962.7323,-130428169.847,-56571652.294,27.2576117818,-8.10971311351,-4.08553925135
501.664122544,-48964836.3001,-130457355.153,-56586354.6178,27.2571028627,-8.10433655723,-4.08239929609
501.660504574,-48866711.378,-130486521.003,-56601045.4333,27.2567719659,-8.09890379564,-4.07914628991
501.657052874,-48768587.3346,-130515667.193,-56615724.339,27.2566138764,-8.09341494818,-4.07578321223
501.653765655,-48670463.5568,-130544793.523,-56630390.9438,27.2566235845,-8.08787019659,-4.07231292857
501.650641167,-48572339.4492,-130573899.792,-56645044.8667,27.2567962768,-8.08226978063,-4.06873819515
501.647677696,-48474214.4336,-130602985.799,-56659685.7366,27.2571273259,-8.07661398957,-4.06506166453
501.644873565,-48376087.9478,-130632051.347,-56674313.1916,27.2576122839,-8.07090316048,-4.06128588935
501.642227133,-48277959.4456,-130661096.237,-56688926.8789,27.2582468737,-8.06513767316,-4.05741332677
501.639736794,-48179828.3957,-130690120.273,-56703526.4543,27.2590269814,-8.05931794514,-4.05344634289
501.637400974,-48081694.2814,-130719123.261,-56718111.582,27.2599486495,-8.0534444291,-4.04938721626
501.635218136,-47983556.6001,-130748105.009,-56732681.9343,27.2610080705,-8.04751760966,-4.04523814156
501.633186773,-47885414.8624,-130777065.325,-56747237.1912,27.2622015799,-8.04153799931,-4.04100123334
501.63130541,-47787268.5921,-130806004.02,-56761777.0402,27.2635256503,-8.03550613613,-4.03667852924
501.629572604,-47689117.3251,-130834920.907,-56776301.176,27.2649768863,-8.02942258181,-4.03227199289
501.627986942,-47590960.6098,-130863815.801,-56790809.3003,27.2665520179,-8.02328791796,-4.02778351742
501.62654704,-47492798.0057,-130892688.519,-56805301.1212,27.2682478963,-8.01710274493,-4.02321492793
501.625251546,-47394629.0837,-130921538.881,-56819776.3537,27.2700614887,-8.01086768,-4.01856798417
501.624099132,-47296453.4253,-130950366.707,-56834234.7187,27.2719898733,-8.00458335456,-4.01384438349
501.623088502,-47198270.6222,-130979171.823,-56848675.9433,27.2740302351,-7.99825041299,-4.00904576312
501.622218383,-47100080.2765,-131007954.053,-56863099.7601,27.2761798618,-7.99186951164,-4.0041737023
501.621487534,-47001881.9993,-131036713.226,-56877505.9076,27.2784361393,-7.98544131634,-3.99922972496
501.620894734,-46903675.4113,-131065449.174,-56891894.1296,27.2807965481,-7.97896650177,-3.99421530158
501.620438792,-46805460.1421,-131094161.73,-56906264.175,27.2832586601,-7.97244575065,-3.98913185109
501.62011854,-46707235.8297,-131122850.729,-56920615.7977,27.2858201344,-7.9658797517,-3.98398074314
501.619932834,-46609002.1206,-131151516.011,-56934948.7567,27.288478714,-7.95926919913,-3.97876329984
501.619880554,-46510758.6691,-131180157.415,-56949262.8154,27.2912322235,-7.95261479221,-3.97348079721
501.619960604,-46412505.1372,-131208774.786,-56963557.7419,27.294078565,-7.94591723347,-3.96813446736
501.620171909,-46314241.1944,-131237367.968,-56977833.3084,27.2970157158,-7.93917722838,-3.96272549988
501.620513418,-46215966.5174,-131265936.811,-56992089.2917,27.3000417264,-7.93239548575,-3.9572550428
501.620984102,-46117680.7896,-131294481.166,-57006325.4723,27.3031547158,-7.92557271472,-3.9517242053
501.621582951,-46019383.7013,-131323000.887,-57020541.6348,27.3063528713,-7.91870962636,-3.94613405794
501.622308979,-45921074.9489,-131351495.828,-57034737.5676,27.3096344449,-7.91180693242,-3.94048563442
501.623161216,-45822754.2352,-131379965.85,-57048913.0626,27.3129977513,-7.90486534462,-3.93477993296
501.624138716,-45724421.2689,-131408410.813,-57063067.9155,27.3164411654,-7.89788557412,-3.92901791756
501.625240552,-45626075.7645,-131436830.581,-57077201.9252,27.3199631217,-7.8908683325,-3.92320051838
501.626465813,-45527717.442,-131465225.021,-57091314.8939,27.3235621099,-7.88381432913,-3.91732863421
501.62781361,-45429346.0267,-131493594.001,-57105406.627,27.3272366749,-7.87672427278,-3.91140313232
501.629283072,-45330961.2489,-131521937.393,-57119476.9331,27.3309854151,-7.86959887081,-3.90542484981
501.630873343,-45232562.8443,-131550255.071,-57133525.6235,27.3348069792,-7.86243882839,-3.89939459493
501.632583589,-45134150.5529,-131578546.912,-57147552.5127,27.3387000656,-7.8552448486,-3.89331314778
501.634412989,-45035724.1195,-131606812.794,-57161557.4177,27.3426634218,-7.84801763315,-3.88718126051
